epoch,lr,train_accuracy,train_elapsed_sec,train_fraction_ce,train_fraction_mae,train_fraction_mse,train_loss,train_macro_f1,train_macro_precision,train_macro_recall,train_num_hits,train_origin_ce,train_weighted_f1,val_accuracy,val_elapsed_sec,val_fraction_ce,val_fraction_mae,val_fraction_mse,val_loss,val_macro_f1,val_macro_precision,val_macro_recall,val_num_hits,val_origin_ce,val_weighted_f1
16,0.001,0.7058229067429561,57.17019701004028,0.6409327333127758,0.23946910972336988,0.11526614638893029,1.2866560188333866,0.7005264522116419,0.7015824610728106,0.7036733291854459,1416011,0.6457232846595072,0.7019664677814162,0.705778036579233,4.621870756149292,0.6427643999195416,0.23503381724879546,0.11519453773754287,1.2907643255163257,0.6986823849010794,0.7027068952950161,0.7033479544028819,264467,0.6479999250071992,0.7001458957793897
17,0.001,0.70618166101817,57.10608696937561,0.6401494176850152,0.23906585861538215,0.11504833498938653,1.2852629055923315,0.7009847189605206,0.7018814786083066,0.7040489013290547,1416011,0.6451134872633932,0.7024273270738104,0.7052373263961099,4.79297137260437,0.6428223772948825,0.23940189299379397,0.1153940814688013,1.2903186244319969,0.6966163882865591,0.7032491647238978,0.7025624383325253,264467,0.647496246187716,0.6981709321074265
18,0.001,0.7072233195928562,57.349936962127686,0.6395182076764702,0.23875795117107304,0.11490098230485932,1.2838709567864846,0.7020482824674378,0.703005449627144,0.7050973091956249,1416011,0.6443527488812791,0.7034798689801075,0.7068972688463967,4.608633756637573,0.6414589750127225,0.23934267797012268,0.11500330868746611,1.2883764353040859,0.6992196494299633,0.7046580932013814,0.7043434114188436,264467,0.6469174620002806,0.7007099408040158
19,0.001,0.7071682352750085,57.23791766166687,0.6390973345015267,0.23854287937433316,0.11480125724236652,1.2830390015816062,0.7018034521040413,0.702923356122504,0.7050035212378338,1416011,0.6439416676267249,0.7032488106633066,0.7062242170100618,5.554873466491699,0.639603338803301,0.2376897040356387,0.11461800774349884,1.2841898011731778,0.7011230580317734,0.7026572796058644,0.7041486306522698,264467,0.6445864625335,0.7024882580479852
20,0.001,0.7073440813665995,57.5105984210968,0.6390454208311578,0.23854937825523898,0.11481039049375681,1.282901803793823,0.7022347549926948,0.7031566668726471,0.7052316284227476,1416011,0.6438563829960242,0.7036596362486423,0.7097445049854991,4.840313673019409,0.6352361186653628,0.23527692418572516,0.11364847805821478,1.2757573825083988,0.7061029509601159,0.7064298513987955,0.7080232231650868,264467,0.6405212633785349,0.7073504042893621
21,0.001,0.7079224667040016,56.78584861755371,0.6380607252276849,0.23815250631576254,0.1145831043523154,1.2809770951138642,0.7027132898455594,0.7037909631250222,0.7057915838001829,1416011,0.6429163704870409,0.7041369977578218,0.708893737214851,4.87980055809021,0.6378277616245557,0.2359219233836446,0.11409790172519697,1.2808879096344303,0.7058358199653455,0.7056476875626961,0.7072905626928145,264467,0.6430601468130128,0.7070496066367813
22,0.001,0.7074344761446062,57.35888957977295,0.6381259768733896,0.2381869466911661,0.11463919271488814,1.2810832914911232,0.7022625222912094,0.7032147807642968,0.7053083200608222,1416011,0.6429573135175609,0.7036946644653783,0.7095592266710025,4.751218795776367,0.6352969538861825,0.2385563505074491,0.11369882851077068,1.2758392883078589,0.704986570758059,0.7060494760591446,0.7076159702612985,264467,0.6405423340179145,0.7062733816633071
23,0.001,0.7078567892481061,4603.653813123703,0.6370869197014745,0.2378441167794405,0.11441999589155512,1.2789978288229737,0.702717064123514,0.7036769505926875,0.7057382919864534,1416011,0.6419109086835602,0.7041426793718413,0.7075703206827317,5.114238977432251,0.6390513392739654,0.23489741199981642,0.11453557244693054,1.2830219762966086,0.7022057407270226,0.7042642547763291,0.7054564460201752,264467,0.6439706361679592,0.7035390341825583
24,0.001,0.7081971820840375,56.738627672195435,0.636133648866758,0.23747302746311166,0.1142100562645326,1.2772120776268239,0.702990525322063,0.7040499623502513,0.7060660561653368,1416011,0.6410784291335602,0.7044161475309607,0.7088861748346674,4.71178126335144,0.6370717777154923,0.23704569869018463,0.11409162439999307,1.2795548503497078,0.7057395247855975,0.7056115085439784,0.7072577722749757,264467,0.6424830731102107,0.7069554695395812
25,0.001,0.7088242958564588,57.66904807090759,0.6358086858432286,0.2372288693836258,0.11411001468611867,1.276529691775553,0.703840367638222,0.7047089132339591,0.7067379965232049,1416011,0.640721005502383,0.7052509238719653,0.7094079790673317,4.871108055114746,0.6375578594465504,0.2339917163789702,0.1140441585511062,1.2800348999802578,0.7035243059001962,0.7059380524885945,0.7072000210357778,264467,0.6424770389906671,0.7049103996575313
26,0.001,0.7095064939467278,57.70602250099182,0.6351229912249945,0.2369110430348913,0.11395236072744265,1.275066318201127,0.7044339309347775,0.7054376365581648,0.7074033434055275,1416011,0.6399433266822474,0.7058436725785318,0.7093663859763222,5.258087158203125,0.6376478111712329,0.23324205308793466,0.11406357599488054,1.280955048417461,0.705606584439615,0.705955933177954,0.7076197049373372,264467,0.6433072393425676,0.7068501188894454
27,0.001,0.709730362264135,52.35456442832947,0.6351828721850223,0.2368455745257853,0.11396360748003823,1.2751781466611591,0.7047695826451342,0.7056489401296968,0.7076493040984526,1416011,0.6399952748809064,0.7061750369069195,0.7101528735154102,4.992333173751831,0.6347435076090807,0.23372328032093928,0.11362454052443399,1.2746198801450228,0.7055274400063625,0.7063667288718071,0.7081906530116985,264467,0.6398763738518591,0.7068538913243334
28,0.001,0.7099047959373197,58.17984700202942,0.6344429443395455,0.23663683821580497,0.11383990280082772,1.2738368938948772,0.7049846902396518,0.7058691634969053,0.707833073569442,1416011,0.6393939486565966,0.7063826840350244,0.7089088619752181,5.075319051742554,0.6363432297333443,0.23500406353831413,0.11387834581046344,1.2777561994910214,0.7055487176325501,0.705463154625399,0.7072366063421294,264467,0.6414129671462396,0.7067905891520356
29,0.001,0.7094492910012705,55.45385551452637,0.6340385704984459,0.23656628401844354,0.11377635443063426,1.2730218707110132,0.7044709260958504,0.7053655864706846,0.7073645777821392,1416011,0.6389833007196029,0.7058776241995118,0.710205810176695,5.1350812911987305,0.6373250279460715,0.23988348276950877,0.11404067604091496,1.2796561652896077,0.7068005528597299,0.7068373704687801,0.7085247721235225,264467,0.6423311375008489,0.7080209741029448
30,0.001,0.7099168014937737,58.41469931602478,0.6333691542460528,0.23619499456935675,0.11362209074905805,1.271632585718546,0.7048777449600024,0.7058857784957513,0.7078208814127039,1416011,0.6382634314753872,0.7062816271553443,0.71087886201303,4.76904821395874,0.6322396574478504,0.23432592695217366,0.11307384475515773,1.2701186657196664,0.7059275027744,0.7071030331512835,0.7088535095112799,264467,0.6378790073313761,0.7072698165812993
31,0.001,0.7098687792679577,56.59564280509949,0.6342565365787048,0.23655569996059417,0.11378354776692542,1.2733998175680246,0.704775284462814,0.7058012299174572,0.7077605929452147,1416011,0.6391432806671583,0.7061866405175179,0.7110074224761501,5.167261600494385,0.6346846997368042,0.23610277715679456,0.1134733724936666,1.2747266768912,0.7063946058153858,0.7076957097713032,0.7090478770768103,264467,0.6400419759928053,0.7076724467371684
32,0.001,0.7100608681712218,56.987852811813354,0.6331083612214288,0.23615892058483348,0.11357002810443761,1.2711954889522157,0.7050963195257575,0.7060402354258309,0.7079808778835764,1416011,0.6380871286066442,0.7064945537152207,0.7092151383726514,4.6588215827941895,0.6365224037760329,0.23369830396075772,0.11397367582142236,1.2780499100435403,0.7067080209497122,0.7063758100696281,0.7077431994982278,264467,0.6415275069354106,0.7078838587082457
33,0.001,0.7110093071310887,56.63184118270874,0.6322984295087467,0.2356188205340644,0.11334361082588679,1.2696254994650902,0.7061863545119769,0.7070128086009121,0.7089584301953399,1416011,0.6373270686382007,0.7075747291891346,0.7103305894497234,5.029075384140015,0.6343251176213754,0.23474642513237834,0.11341907582857647,1.2741528581986417,0.7072308305962697,0.7071538613340899,0.7087126873947543,264467,0.6398277392408963,0.7084348531764821
34,0.001,0.710711286847348,56.98755621910095,0.6323078437828702,0.2358236369680235,0.11335221019614404,1.2695715653112898,0.7058310131090485,0.7067015966509494,0.7086477668366417,1416011,0.6372637216617293,0.7072242147629051,0.7109733917653243,4.768518924713135,0.6341664046125183,0.23254929052138146,0.1134531042946807,1.2733224626783617,0.7039569717531088,0.7085837407650989,0.70854130760865,264467,0.6391560598489097,0.7053807992849459
35,0.001,0.710192929292216,57.00630855560303,0.6329766217576427,0.23601857784666097,0.1135207039628297,1.270865251079199,0.705256084201125,0.7062028087736482,0.7081196541272043,1416011,0.6378886294055324,0.7066489480324558,0.7124140251902884,4.76373291015625,0.6321638775705967,0.2327431678615505,0.11287972146794732,1.269764188427764,0.707388384941594,0.7091037082349461,0.710374855704533,264467,0.6376003142598451,0.7086912665652102
36,0.001,0.7115940483513193,56.820292472839355,0.631298013053608,0.23539268490800014,0.11312830742189249,1.2675393740275682,0.7068778389258396,0.7076388974876672,0.7095656243584175,1416011,0.6362413622354768,0.7082562659901337,0.709252950273569,4.779767274856567,0.6364622752182464,0.23367474586475412,0.11394351615871824,1.2779937572885594,0.7035430938955781,0.7066409467239958,0.7070588538813182,264467,0.6415314840618522,0.7048815089399368
37,0.001,0.7108560597339992,57.830177307128906,0.6317770663813063,0.23555983700664576,0.11327508520110115,1.2684330790882965,0.7059605255044422,0.7068429695676998,0.7087894966841967,1416011,0.6366560119695147,0.7073548670423875,0.7081639675271395,4.831524610519409,0.639095432880251,0.23195113167743392,0.11441733578366174,1.2831345265557499,0.7030868279251217,0.7047057356491376,0.7060972066833323,264467,0.6440390915878366,0.7044250811441506
38,0.001,0.7115460261255032,57.38282895088196,0.630939577795402,0.23518510891149993,0.11307699371202393,1.26675641009565,0.7065980302135468,0.7076204046194746,0.7094710473921942,1416011,0.6358168331043152,0.7079846393297107,0.7115556950394567,4.964725971221924,0.6329421968691468,0.23045261777163836,0.11308360746017314,1.2709933051461522,0.7070041183715098,0.7081013310128226,0.7096051027266405,264467,0.6380511084467702,0.7082943956075572
39,0.001,0.7114775238327951,56.61417269706726,0.6305886385277713,0.2350780489044638,0.11300478557764923,1.2661868503317184,0.7067228018796746,0.7075241808027805,0.7094419245118614,1416011,0.635598211345098,0.7081022802150836,0.7108259253517452,4.683987617492676,0.6332072719890528,0.23538332839346843,0.11315686812379006,1.271555747800923,0.7075483781886572,0.7076081056917051,0.7091596228129182,264467,0.6383484774832059,0.708768027091276
40,0.001,0.711640658158729,53.38082242012024,0.6298644533487224,0.23483075929565836,0.11284845254570246,1.2646748707630269,0.706800977850706,0.7076756145506532,0.7095866190416293,1416011,0.6348104169760286,0.7081866600124489,0.7112342938816563,4.838552951812744,0.6313357068305264,0.23515364893192572,0.11283603174544954,1.2681095675435474,0.7067404141441188,0.7078177128210775,0.7093067818460614,264467,0.6367738604869121,0.7080122221155281
41,0.001,0.7117607137232691,57.43213605880737,0.6301377242782817,0.23495058813603031,0.11293446166783941,1.2653363752709235,0.706928508820841,0.7078460256683344,0.7097093744934004,1416011,0.6351986512432023,0.708307786599069,0.7112531998321152,4.743286371231079,0.6323814575635333,0.23284055394544143,0.11300797704004437,1.2702512949648892,0.7074390986206938,0.7077520521093658,0.7094595507994187,264467,0.6378698373657465,0.708703934153398
42,0.001,0.7118165042503201,57.21082925796509,0.629778785412779,0.23462722796758337,0.11283674986645105,1.2645365082123388,0.7069603435864922,0.7078532759476163,0.7097584366555217,1416011,0.6347577220149818,0.7083471201998335,0.7100054071018312,4.8893492221832275,0.6356139460473881,0.23282139051684878,0.11382036269720608,1.2763920230656276,0.7050135386268273,0.7064911405268771,0.7079760546347015,264467,0.6407780764719269,0.7063315425494525
43,0.001,0.7128221461556443,57.42767810821533,0.629315420815049,0.2343864743864799,0.11269944399798351,1.2635531721030313,0.7080787415137184,0.7089263797101956,0.7107893202780389,1416011,0.6342377525444267,0.709451312547686,0.713158919638367,4.7164552211761475,0.6325334586282572,0.23338071458514706,0.11289731296023184,1.2703110557650352,0.707749271701697,0.7097577805746718,0.7110333309284128,264467,0.6377775956063026,0.7090929244313826
44,0.001,0.7122479980734613,58.34634232521057,0.6292961994143773,0.23451069018235637,0.11271982634305935,1.2636214843826592,0.707558280217155,0.7083283470220753,0.7102254760176995,1416011,0.6343252848911459,0.7089313446631882,0.7098995337792617,4.6052422523498535,0.6356432255766604,0.23265597127002483,0.11366347979934496,1.276422491652763,0.7041736777677109,0.7064685294820684,0.7077187296217211,264467,0.6407792680535558,0.7055421348387256
45,0.001,0.7117713068613167,56.70218348503113,0.6291219683717646,0.23447567396624372,0.11269190456358653,1.2633431800764852,0.7070287590731087,0.7078270587917693,0.7097382393334414,1416011,0.6342212108436485,0.7084067187667084,0.7100810309036666,4.869027137756348,0.6348827538955513,0.23092101987075092,0.11351175774926756,1.27526845205082,0.7067951441821957,0.707095466204048,0.7084066395632078,264467,0.6403856988785582,0.7080200875820049
46,0.001,0.7129139533520573,56.88601779937744,0.6284530004816316,0.2341966247189715,0.11254687347160937,1.2618432044729928,0.7081954132668686,0.7090565810899415,0.7108873447567797,1416011,0.6333902032808677,0.709561879317856,0.7098201287873346,4.898375511169434,0.6387598456446937,0.23016512715459433,0.11425025763489699,1.2826642776908397,0.7052026369856215,0.7066006935970344,0.7078882738489902,264467,0.6439044331904952,0.7065023752986529
47,0.001,0.7128454510593492,57.42978882789612,0.6285371224217565,0.23406820899848327,0.11253154900125366,1.2620523538931114,0.7081434394948384,0.7089611415639805,0.7108220837920789,1416011,0.6335152316041595,0.7095122147327539,0.7102474032677045,4.68852424621582,0.634938285237735,0.23156749711207536,0.1135745882842073,1.2751801611142402,0.7062684746796924,0.7067285769914488,0.7084291952690718,264467,0.6402418770156143,0.7075266535255749
48,0.001,0.7131660700375915,57.875988721847534,0.6282371565708638,0.23397106602663847,0.11246674454211816,1.2615309321964805,0.7085224122594801,0.7092779193519494,0.7111540604286262,1416011,0.6332937763871169,0.7098891891534216,0.7114611652871625,5.583499193191528,0.6323156893294909,0.2297671837446496,0.11295080355238044,1.2701235114870006,0.707105486041661,0.7080401197273708,0.7095606383164318,264467,0.6378078224465552,0.7083716059154233
49,0.001,0.7128023722979553,57.61174035072327,0.6280607503660541,0.23387412346486264,0.11245156920444802,1.2611480685943894,0.7081714809275118,0.708937952648991,0.7107939103578381,1416011,0.6330873191772036,0.7095344413888416,0.7107918946409193,5.421139717102051,0.6327108500189002,0.23277980629944708,0.11310342527942618,1.270671085793254,0.7064655250889427,0.7075230389468229,0.7088773977089673,264467,0.637960234804784,0.7077589419924841
50,0.001,0.7133779327985447,57.66424918174744,0.6279850541498709,0.2338429593138229,0.11238818901805299,1.2609306343286326,0.7087024437935036,0.7095438711566739,0.7113609807889195,1416011,0.6329455794894515,0.7100637960512273,0.7076156949638329,4.604502439498901,0.6375098736004704,0.23110320210653376,0.11418411314278759,1.2805886677381066,0.7056983082227508,0.7056795840982826,0.7062984151091783,264467,0.6430787916375348,0.7068125297290158
