epoch,lr,train_accuracy,train_count_accuracy,train_count_accuracy_2e,train_count_accuracy_3e,train_count_ce,train_elapsed_sec,train_fraction_ce,train_fraction_mae,train_fraction_mse,train_loss,train_num_events,train_num_hits,train_origin_ce,train_slot_accuracy,train_slot_bce,train_slot_count_accuracy,train_slot_exact_accuracy,val_accuracy,val_count_accuracy,val_count_accuracy_2e,val_count_accuracy_3e,val_count_ce,val_elapsed_sec,val_fraction_ce,val_fraction_mae,val_fraction_mse,val_loss,val_num_events,val_num_hits,val_origin_ce,val_slot_accuracy,val_slot_bce,val_slot_count_accuracy,val_slot_exact_accuracy
1,0.001,0.35273735273735274,0.4125,0.5526315789473685,0.2857142857142857,1.0309636749327182,2.1815247535705566,1.1142368145287036,0.31825681289824315,0.15855997985459042,2.597602033615112,80,24531,1.1775992877781392,0.8416666666666667,0.49786597066558896,0.525,0.525,0.16113636363636363,0.4,0.0,1.0,0.9392662247021993,0.08976006507873535,1.055547817548116,0.31610650065947665,0.152086784677072,2.5206636428833007,15,4400,1.156815497080485,0.8,0.6022353289028008,0.4,0.4
2,0.001,0.3765439647792589,0.5875,0.34210526315789475,0.8095238095238095,0.7540600566193462,2.1577019691467285,1.0400608353316785,0.3083800096584928,0.15301683511399575,2.3852022007107734,80,24531,1.10255116969347,0.8416666666666667,0.45889097535982726,0.525,0.525,0.5922727272727273,0.6,1.0,0.0,0.6832689603169759,0.09801316261291504,0.9551993370056152,0.29205068896439945,0.1401617637344382,2.221662179629008,15,4400,1.0306548794110617,0.8,0.49577078223228455,0.4,0.4
3,0.001,0.5329990624108271,0.5,0.6578947368421053,0.35714285714285715,0.7374084867537022,2.1236555576324463,0.9433868862688541,0.280060671698444,0.136687180740123,2.1836671829223633,80,24531,1.0067081056535243,0.8416666666666667,0.43045252487063407,0.525,0.525,0.6031818181818182,0.4,0.0,1.0,0.7953668534755707,0.09574437141418457,0.8500369091828665,0.24291443298824808,0.12100554368882016,2.0015836715698243,15,4400,0.8942355473836263,0.8,0.4911893755197525,0.4,0.4
4,0.001,0.5917410623292976,0.525,0.0,1.0,0.7189827769994735,2.107023239135742,0.8554858297109604,0.24720662542328037,0.12376682097088094,1.9813603073358537,80,24531,0.8968360736966133,0.8416666666666667,0.4262092184275389,0.525,0.525,0.600909090909091,0.4,0.0,1.0,0.737449065844218,0.0904245376586914,0.7882525404294332,0.24331138952550563,0.11431615495038304,1.8646117289861044,15,4400,0.8332119584083557,0.8,0.47828701039155325,0.4,0.4
5,0.001,0.6129387305857894,0.5375,0.2894736842105263,0.7619047619047619,0.6820047065615654,2.1587283611297607,0.8090636942535638,0.23495815926982433,0.11753487087262886,1.8681910827755928,80,24531,0.8399566326290369,0.8416666666666667,0.41384907588362696,0.525,0.525,0.649090909090909,0.6,1.0,0.0,0.6873361110687256,0.09148693084716797,0.7856683611869812,0.22710509304973212,0.1148009283866056,1.8574259757995606,15,4400,0.84079643090566,0.8,0.4674701472123464,0.4,0.4
