epoch,lr,train_accuracy,train_elapsed_sec,train_loss,train_num_hits,val_accuracy,val_elapsed_sec,val_loss,val_num_hits
1,0.0003,0.7071215279318702,17553.58584880829,0.6425652910394283,283627463,0.7119897642574912,3102.797393321991,0.6320342228632065,53178360
