epoch,lr,train_accuracy,train_elapsed_sec,train_loss,train_num_hits,val_accuracy,val_elapsed_sec,val_loss,val_num_hits
1,0.001,0.3337788172402272,0.05633187294006348,1.2030570273649481,2993,0.32670454545454547,0.004054069519042969,1.129149317741394,352
