epoch,lr,train_accuracy,train_elapsed_sec,train_fraction_ce,train_fraction_mae,train_fraction_mse,train_loss,train_macro_f1,train_macro_precision,train_macro_recall,train_num_hits,train_origin_ce,train_weighted_f1,val_accuracy,val_elapsed_sec,val_fraction_ce,val_fraction_mae,val_fraction_mse,val_loss,val_macro_f1,val_macro_precision,val_macro_recall,val_num_hits,val_origin_ce,val_weighted_f1
1,0.001,0.4987166414683028,1.3806564807891846,1.0357064735448913,0.4089692142015938,0.19719393788691014,2.0780772501806775,0.43608124978449747,0.4810742376675397,0.49217137372711584,28441,1.0423707659706185,0.4407104920587812,0.5653523183643665,0.13309407234191895,0.9222636745658483,0.36825462765026024,0.1717177338764893,1.8421665127584645,0.506855382720813,0.5296264821613733,0.555080168696732,5478,0.9199028533929976,0.5143271960011472
2,0.001,0.5886923807179776,1.1394009590148926,0.8827026973423385,0.3447123297675619,0.1646618363824555,1.7671482309687008,0.5384027522741021,0.5653415363328215,0.5824135615475043,28441,0.8844455356948474,0.5428630314803645,0.6062431544359255,0.10614418983459473,0.8559697607696034,0.3225628029760456,0.15743393451247437,1.7170884870795187,0.5691436863691754,0.5902020326453198,0.5978007369899955,5478,0.8611187364398758,0.5753929696820945
3,0.001,0.6218487394957983,1.1807780265808105,0.8302841267586257,0.319217907436613,0.1543792827912601,1.662143572218194,0.5994911614174524,0.6020157422808504,0.6170421236948465,28441,0.8318594480603687,0.602821155286055,0.6339905074844834,0.13173532485961914,0.8115182340297441,0.30261413936373005,0.14983374237546349,1.6144264949504021,0.5998955689250401,0.6111851344134881,0.6254791813393771,5478,0.8029082469497992,0.6058957569219262
4,0.001,0.6425582785415421,1.1522092819213867,0.8015103168194314,0.3034493295531967,0.14705754617359235,1.6046592459674123,0.6244789411115257,0.6271344980993607,0.6382296141069729,28441,0.8031489232443106,0.6274762900179345,0.6464037970062066,0.11269283294677734,0.7819165088434905,0.2976654159594035,0.1433406820811138,1.56728581787679,0.6311588602844765,0.6307179837662246,0.6403959065774266,5478,0.7853692965204587,0.635655990079439
5,0.001,0.648852009423016,1.230985164642334,0.7872807089359732,0.3028507174472845,0.14437517019428242,1.5780996069291662,0.6365914277135364,0.6365115358471298,0.6452293262605561,28441,0.7908188930242182,0.6392070135042777,0.6487769258853596,0.11265087127685547,0.7708765957511311,0.298053426430712,0.1410204238343648,1.5463960787030457,0.630493129557697,0.6322065779467545,0.6422771061729705,5478,0.7755194881529041,0.6351539989696406
6,0.001,0.65514574030449,1.1930103302001953,0.7743816801878073,0.29567617341954094,0.1418723183823581,1.5528936691623856,0.643470156908584,0.6438911308986982,0.651527761585028,28441,0.7785119874908017,0.6460173499037201,0.649324571011318,0.11062741279602051,0.7664998639408974,0.29140602564422174,0.1402652416950858,1.5383972960608248,0.638455600171339,0.6372929633252852,0.6441132100179915,5478,0.7718974382893018,0.6425045452038565
7,0.001,0.6614043106782462,1.2031338214874268,0.7602692343951369,0.2906076485816824,0.1388843627878078,1.5236753633700402,0.6525907397596515,0.6519976087347862,0.6582880037677453,28441,0.7634061229392021,0.6549004434898131,0.6518802482657904,0.10829305648803711,0.7484399310295144,0.2908520834148474,0.13656134273300602,1.5017225191775097,0.6408104137250454,0.6395798696507368,0.6466822409271034,5478,0.7532826023908722,0.6448302386062763
8,0.001,0.6639007067262052,1.2307066917419434,0.7545716963125002,0.2896536314348301,0.13755077270814578,1.5113877067040813,0.6542848047890022,0.6547778561007538,0.6606272773091818,28441,0.7568160095134703,0.6565801715479762,0.6551661190215408,0.12054324150085449,0.7459871121765532,0.27796380723989456,0.13657184206180523,1.4975345395437423,0.6468570474669851,0.6459851747448816,0.6506022661918731,5478,0.7515474269754828,0.6505072186735057
9,0.001,0.6697725115150662,1.269975185394287,0.7434060236940839,0.28231584248638436,0.13537369962645576,1.4892812980503511,0.6615902514199269,0.6614213040453714,0.6667767415130813,28441,0.745875270854303,0.6637828010933178,0.6591821832785688,0.10798048973083496,0.7499743092121022,0.284801577487515,0.13719359141315104,1.5021639133552949,0.6524937296192022,0.6513088258542804,0.6550620534118715,5478,0.7521896331621026,0.6559996880000782
10,0.001,0.6711437713160578,1.3257429599761963,0.7369758588526848,0.2755076375133289,0.13396487779634242,1.4770710364176391,0.6636065154760868,0.6634231304081496,0.6682578785506476,28441,0.7400951795925726,0.6657103177747112,0.671960569550931,0.13841938972473145,0.7348418261130912,0.28681593400015803,0.1340384365975117,1.4758502988538502,0.6623456920773135,0.6625775335960612,0.667248889639091,5478,0.7410084702925945,0.6658630851919334
