epoch,lr,train_accuracy,train_count_accuracy,train_count_accuracy_2e,train_count_accuracy_3e,train_count_ce,train_elapsed_sec,train_fraction_ce,train_fraction_mae,train_fraction_mse,train_loss,train_num_events,train_num_hits,train_origin_ce,train_slot_accuracy,train_slot_bce,train_slot_count_accuracy,train_slot_exact_accuracy,val_accuracy,val_count_accuracy,val_count_accuracy_2e,val_count_accuracy_3e,val_count_ce,val_elapsed_sec,val_fraction_ce,val_fraction_mae,val_fraction_mse,val_loss,val_num_events,val_num_hits,val_origin_ce,val_slot_accuracy,val_slot_bce,val_slot_count_accuracy,val_slot_exact_accuracy
11,0.001,0.6129803892203114,0.775,0.7543424317617866,0.7959697732997482,0.5230671852944943,14.790578842163086,0.7812341316044331,0.2279148716399417,0.11430552785574367,2.2119895242899656,800,240378,0.8213742244243621,0.9254166666666667,0.1726279683116445,0.77625,0.77625,0.6292575080991156,0.6866666666666666,0.9538461538461539,0.4823529411764706,0.738401338737458,1.372037410736084,0.7902441918849945,0.2245022103962814,0.11599781317681221,2.4616120314598082,150,45684,0.814122486114502,0.8955555555555555,0.2376880262931809,0.6866666666666666,0.6866666666666666
12,0.001,0.6445556581717129,0.82125,0.8337468982630273,0.8085642317380353,0.4028816418469796,15.508679866790771,0.7456439426355064,0.21939911090179057,0.10824935046683355,1.9907632429897786,800,240378,0.7748880841955542,0.9404166666666667,0.13469915460409537,0.82125,0.82125,0.6285789335434725,0.6866666666666666,0.9538461538461539,0.4823529411764706,0.597738994184571,1.3744456768035889,0.799669828414917,0.21566759826059806,0.1171651602446757,2.338037633895874,150,45684,0.8407281636198362,0.9,0.1998012935432295,0.7,0.7
13,0.001,0.6513824060438144,0.80875,0.8238213399503722,0.7934508816120907,0.4372534956675463,15.243779182434082,0.7389437668770552,0.21390061243579228,0.10640923970708593,2.017240182757378,800,240378,0.7695815970934927,0.9354166666666667,0.14292265202542695,0.80625,0.80625,0.6249233867437177,0.8,0.7692307692307693,0.8235294117647058,0.4255465352286895,1.2889997959136963,0.7633767168720563,0.21691431123419205,0.10617461667726628,2.0531833986441295,150,45684,0.7932697176933289,0.9333333333333333,0.14198087244915467,0.8,0.8
14,0.001,0.6569902403714151,0.82875,0.8436724565756824,0.8136020151133502,0.420268881312677,15.371397018432617,0.7355674011819064,0.2118618459480589,0.10560901152702494,1.9907264321297407,800,240378,0.7646027792617679,0.9416666666666667,0.14057474557920613,0.825,0.825,0.6540364241309867,0.6533333333333333,0.9846153846153847,0.4,0.7968974054977298,1.3659708499908447,0.7281085436542829,0.2092043917612117,0.102949782038306,2.403125911752383,150,45684,0.7467267191410065,0.8844444444444445,0.26278647682396694,0.6533333333333333,0.6533333333333333
15,0.001,0.6589330138365408,0.855,0.8759305210918115,0.8337531486146096,0.374104598569229,15.856561422348022,0.7247557122074068,0.20813800076179564,0.10403864439923856,1.9089274031296373,800,240378,0.7487228194251656,0.95125,0.12268854368142457,0.85375,0.85375,0.6625076613256282,0.48,1.0,0.08235294117647059,1.3472327389700027,1.3454442024230957,0.739526863048474,0.2140529391588786,0.10425553803544411,3.0685231536626816,150,45684,0.7588955197234949,0.8266666666666667,0.44573603968785996,0.48,0.48
16,0.001,0.6676942149447953,0.85,0.8660049627791563,0.8337531486146096,0.33412340699760534,15.80659008026123,0.7077330563403667,0.2039951088963756,0.10098423550462884,1.8295761331543325,800,240378,0.7315788669325411,0.9504166666666667,0.1122816095593771,0.85125,0.85125,0.661500744243061,0.66,1.0,0.4,0.776499732088608,1.3815889358520508,0.7296738346417745,0.21531662870953266,0.10331770047677047,2.3808136210838953,150,45684,0.7476025713483493,0.8844444444444445,0.25407495235092936,0.6533333333333333,0.6533333333333333
17,0.001,0.6717544866834735,0.8875,0.9007444168734491,0.8740554156171285,0.3047290404131286,15.89267086982727,0.6958396676555276,0.19935954768739086,0.09953349889702508,1.7658166292123496,800,240378,0.7150417929142714,0.9620833333333333,0.10041225726408357,0.88625,0.88625,0.6803913842920936,0.8266666666666667,0.9538461538461539,0.7294117647058823,0.484525577215245,1.7483787536621094,0.6975387765467167,0.19028008781391767,0.09788662008568107,1.9722902149955432,150,45684,0.7078725236654282,0.94,0.16470668592677004,0.82,0.82
18,0.001,0.6716296832488831,0.8675,0.8858560794044665,0.8488664987405542,0.3719389983723352,15.809780836105347,0.7072082720510662,0.19973782926350234,0.10003234976676106,1.8724926256760954,800,240378,0.7322665632329881,0.95625,0.1221575798339628,0.86875,0.86875,0.6744812188074599,0.5666666666666667,1.0,0.23529411764705882,0.9231829943461344,1.3797311782836914,0.7272219607234001,0.20273477567472173,0.10249014660869687,2.555401630401611,150,45684,0.7485036215186119,0.86,0.3129861118968499,0.58,0.58
19,0.001,0.676351413190891,0.86875,0.8957816377171216,0.8413098236775819,0.3227052024669365,15.832627058029175,0.699321979964152,0.1962119063793019,0.09921225268858885,1.7984985335357486,800,240378,0.7221076845191419,0.955,0.10872733630899348,0.865,0.865,0.6673233517205148,0.7866666666666666,0.9538461538461539,0.6588235294117647,0.49838945585632854,1.463247537612915,0.6957741064826647,0.19266980907245107,0.10028468706286194,1.9855447967847188,150,45684,0.7083693075676759,0.9244444444444444,0.1660238236678803,0.7733333333333333,0.7733333333333333
20,0.001,0.6829327143082977,0.90375,0.9007444168734491,0.906801007556675,0.25616574749006643,15.686050415039062,0.6785886315908283,0.19367889385895418,0.09676273108738634,1.6723181260190905,800,240378,0.6953993736952543,0.9679166666666666,0.08432874804262383,0.90375,0.90375,0.6588302250240784,0.6933333333333334,0.9384615384615385,0.5058823529411764,1.0335908541702277,1.738229513168335,0.8189022168517113,0.20347394581858705,0.10977896802342965,2.9019838992754616,150,45684,0.878478762904803,0.8977777777777778,0.34202411843617786,0.6933333333333334,0.6933333333333334
21,0.001,0.6744003194967926,0.87625,0.8957816377171216,0.8564231738035264,0.36892031562606464,15.85663914680481,0.7099308277945966,0.1964993312918824,0.10049875392111172,1.8758016923069953,800,240378,0.7351521366089583,0.9591666666666666,0.12359682751120545,0.8775,0.8775,0.6773706330443919,0.84,0.9846153846153847,0.7294117647058823,0.4145900336835378,1.335637092590332,0.692089827011029,0.1947375728950399,0.09771559072124139,1.8855895167589187,150,45684,0.707991496125857,0.9444444444444444,0.1418363113499557,0.8333333333333334,0.8333333333333334
22,0.001,0.6683140720032615,0.86,0.8883374689826302,0.8312342569269522,0.3274941925453686,15.78899335861206,0.6996566437929869,0.20000261976761188,0.10015538643345501,1.8005348344519734,800,240378,0.7186810585297644,0.9533333333333334,0.10940587972538424,0.86,0.86,0.6771517380264426,0.82,0.9692307692307692,0.7058823529411765,0.4257546700486758,1.3222706317901611,0.6838314416011174,0.19516841936309343,0.09598222048139766,1.8714918691913287,150,45684,0.6908652220666408,0.94,0.14208107974079515,0.82,0.82
23,0.001,0.6857366314720981,0.88,0.9181141439205955,0.8413098236775819,0.32589528921891203,15.260874032974243,0.6776689595356583,0.1916334350726753,0.09620287427059342,1.750308598112315,800,240378,0.6940258109010756,0.9608333333333333,0.10543708561796158,0.8825,0.8825,0.6516066894317485,0.82,0.8307692307692308,0.8117647058823529,0.5052817404017453,1.355705976486206,0.7514626348018646,0.19757263931035526,0.10512076015608635,2.1123280974229175,150,45684,0.7770573124289513,0.9377777777777778,0.15705280345316472,0.8133333333333334,0.8133333333333334
24,0.001,0.6864022497899143,0.89875,0.9280397022332506,0.8690176322418136,0.2243115705122695,14.266990184783936,0.6645661937259137,0.19112663460081686,0.094775090615776,1.6029506609588862,800,240378,0.6767505262885243,0.9679166666666666,0.07464474027267898,0.90375,0.90375,0.6697530864197531,0.9133333333333333,0.8923076923076924,0.9294117647058824,0.2741150267876219,1.2630019187927246,0.6723266996443271,0.1898827228978767,0.09507019403775478,1.6671069385608037,150,45684,0.6754372810820738,0.9711111111111111,0.09045583664383837,0.9133333333333333,0.9133333333333333
25,0.001,0.682841191789598,0.87625,0.8808933002481389,0.871536523929471,0.34969632137794365,14.037393808364868,0.691931142192334,0.19096819675333027,0.0968547287039719,1.8181393017247318,800,240378,0.7183677169028669,0.9591666666666666,0.11628825006280565,0.8775,0.8775,0.685622975221084,0.84,0.9692307692307692,0.7411764705882353,0.46936704687192105,1.6796114444732666,0.6790124804278215,0.18593701190445577,0.09599589657591487,1.9080831982692084,150,45684,0.6829151841004689,0.9488888888888889,0.15357695999440693,0.8466666666666667,0.8466666666666667
26,0.001,0.6878499696311643,0.9125,0.9181141439205955,0.906801007556675,0.23792374650839107,14.488885402679443,0.6602122015506029,0.18691059980674715,0.09360155591893221,1.6108397987298668,800,240378,0.6734028823673726,0.9716666666666667,0.07860193812519994,0.915,0.915,0.6789466771736276,0.8666666666666667,0.9538461538461539,0.8,0.30362550321394033,1.2706298828125,0.6939853948851427,0.19242889835568458,0.09681627031698824,1.7436912108461062,150,45684,0.6966694737474124,0.9555555555555556,0.0988216565544523,0.8666666666666667,0.8666666666666667
27,0.001,0.6941400627345264,0.93125,0.9528535980148883,0.9093198992443325,0.22286592315680487,13.961018323898315,0.6563215686473995,0.1851862972162007,0.09242596033830897,1.5822538719326258,800,240378,0.6671473389491439,0.9775,0.0718380767156548,0.9325,0.9325,0.6780273180982401,0.8,1.0,0.6470588235294118,0.919438405387613,1.6462092399597168,0.7175836792091529,0.18076744021549554,0.09772440315275685,2.530288188358148,150,45684,0.7387635239958763,0.9333333333333333,0.30900514390217304,0.8,0.8
28,0.001,0.6865020925375867,0.9125,0.9330024813895782,0.8916876574307305,0.2631255893075972,13.9713613986969,0.6696306709945202,0.18868794959243654,0.09478600994229962,1.662039014864713,800,240378,0.6868938557803631,0.9716666666666667,0.08477780279327328,0.915,0.915,0.6460686454776289,0.8733333333333333,0.9076923076923077,0.8470588235294118,0.40990262178231207,1.1977965831756592,0.7475417862335841,0.20472776635242784,0.10472007387470776,1.996172810594241,150,45684,0.7705416582028071,0.9577777777777777,0.13637352420303916,0.8733333333333333,0.8733333333333333
29,0.001,0.6904458810706471,0.92125,0.9230769230769231,0.9193954659949622,0.22092963958668235,14.694203853607178,0.6526936364173889,0.1877166822401951,0.09245946579109855,1.5730553551763296,800,240378,0.6620972603280098,0.9725,0.07466963634751039,0.9175,0.9175,0.6729708431836091,0.88,0.9384615384615385,0.8352941176470589,0.38121991701906155,1.2106037139892578,0.6671147081752619,0.1925876885911039,0.09488448449119384,1.7804063554604848,150,45684,0.6701832724610964,0.96,0.12377692381982949,0.88,0.88
30,0.001,0.6923678539633411,0.9225,0.9205955334987593,0.924433249370277,0.2434850848281827,13.956870317459106,0.6537114945519715,0.18509662901191248,0.09258886491936542,1.6036488104984163,800,240378,0.6658682636357844,0.9745833333333334,0.08116793734777122,0.92375,0.92375,0.634138866999387,0.8533333333333334,0.8307692307692308,0.8705882352941177,0.5028460127208776,1.29569673538208,0.7347463621199131,0.20227733832425934,0.10258228702586208,2.0757909474770226,150,45684,0.7542676980296771,0.9511111111111111,0.1678617289049627,0.8533333333333334,0.8533333333333334
