epoch,lr,train_accuracy,train_elapsed_sec,train_fraction_ce,train_fraction_mae,train_fraction_mse,train_loss,train_macro_f1,train_macro_precision,train_macro_recall,train_num_hits,train_origin_ce,train_weighted_f1,val_accuracy,val_elapsed_sec,val_fraction_ce,val_fraction_mae,val_fraction_mse,val_loss,val_macro_f1,val_macro_precision,val_macro_recall,val_num_hits,val_origin_ce,val_weighted_f1
1,0.001,0.3484557668818705,0.4899747371673584,1.1250714793127883,0.4273215516650267,0.2157953750986305,2.3074843821112054,0.19733692787585003,0.2989341627833808,0.3430980665676299,5731,1.1824129037344524,0.2002273152034352,0.48663101604278075,0.0238802433013916,1.0663415323179248,0.4248712743879852,0.2065886022679096,2.1473390507825556,0.38837122708294897,0.33865007541478126,0.47912218675270885,1122,1.0809975180396423,0.4002961363744749
2,0.001,0.47618216716105394,0.20560693740844727,1.067428429221175,0.41911744794760714,0.20330810439230945,2.1445390270800933,0.37524297540103807,0.33475495172826003,0.4716144114721074,5731,1.0771106007294262,0.37931480894703,0.5392156862745098,0.02082204818725586,1.0357047049544499,0.4153834095294463,0.2001541044410325,2.0662912480971394,0.43672367145344443,0.4826463453431957,0.5355652643545789,1122,1.0305865431426893,0.44947959481716704
3,0.001,0.5236433432210783,0.2054445743560791,1.0300145421825224,0.4089654668726195,0.19519561793849513,2.055168471022689,0.4527506766406977,0.5280734477261552,0.5192464611635431,5731,1.02515388591775,0.4562878568079841,0.6265597147950089,0.020030736923217773,0.9873719586195581,0.40321406498949797,0.18930686978414096,1.957959933714433,0.5916420227200128,0.6039350614574142,0.61684751104678,1122,0.970588017168742,0.6002976447735912
4,0.001,0.580875937881696,0.20766973495483398,0.9834578368930453,0.3948868000888009,0.18421293641182998,1.9623613708037144,0.5551211003900915,0.567797093358946,0.5776543045094692,5731,0.9789035194853258,0.5572822465928962,0.6194295900178253,0.020827293395996094,0.9316846117403843,0.3843468228975932,0.17693097238659647,1.8485216278443362,0.5799070371200423,0.5876747154304255,0.606108193457591,1122,0.9168369981481854,0.5899664743001636
5,0.001,0.5827953236782412,0.21822786331176758,0.9329137441958459,0.3745703353055629,0.17275836940804737,1.8666584507954347,0.5466025009925648,0.5702743630210855,0.5788906825344151,5731,0.9337447544205898,0.5491450010985012,0.6212121212121212,0.021211624145507812,0.8790870159067572,0.36239394906795386,0.16599843971125794,1.748368306168473,0.5636807972356532,0.5891785223520772,0.6071826793071322,1122,0.869281248400343,0.5742359386825777
6,0.001,0.5738963531669866,0.20774316787719727,0.8991524700905469,0.3560981999837672,0.16571615295735898,1.8014989481652892,0.5193348263728462,0.5634110011753424,0.5693282403460255,5731,0.9023464641902194,0.5224577950112155,0.6229946524064172,0.020949363708496094,0.8460598412682029,0.3465088630848815,0.16034704523821777,1.68630853991245,0.5567407689715136,0.5886604371009829,0.6093751876162418,1122,0.8402487163875192,0.5677215090440428
7,0.001,0.5787820624672831,0.20507097244262695,0.8741640160999421,0.34238107064864,0.1605757171987884,1.7590154786318764,0.5225937391663212,0.5703798064980413,0.5741692525262654,5731,0.8848514747003926,0.5257581606747324,0.6265597147950089,0.022653818130493164,0.8354864064172415,0.3390371264514651,0.15952142422318247,1.6618816506203908,0.5696262835957164,0.5870801926642748,0.6131735945349952,1122,0.8263952442031494,0.5797883615896247
8,0.001,0.5993718373756761,0.230712890625,0.8546594840821702,0.33340076488821196,0.15640178693826026,1.719447241842882,0.5605470957827029,0.5903824877767907,0.5952952735360818,5731,0.8647877599655948,0.5631672977932469,0.6203208556149733,0.022396564483642578,0.8379494684902742,0.3360095480971583,0.16056292351341928,1.6600116098203337,0.5802394259687204,0.5828271096212414,0.6069514203939547,1122,0.8220621798977708,0.5900461973859872
9,0.001,0.6224044669342174,0.22191333770751953,0.8318232863054623,0.3237733077085615,0.15118274586172842,1.673530520350287,0.5981655947457856,0.6134353994806054,0.6189566203666224,5731,0.8417072501862326,0.6003006459037272,0.642602495543672,0.022078514099121094,0.827369807769483,0.32760528792459487,0.1575242228898985,1.643590561208878,0.6174893580943244,0.6170591435528271,0.6313979179305654,1122,0.8162207742638341,0.6259996891380516
10,0.001,0.6393299598673879,0.22443103790283203,0.8112283861984488,0.31340707671869034,0.14691278691395604,1.6294253475897766,0.6237144712759691,0.630011804829576,0.6364380014690169,5731,0.8181969687236039,0.6255498451328555,0.6532976827094474,0.0231020450592041,0.8114031251526559,0.31705653545265744,0.15375150105319985,1.619640145709808,0.6365085153633531,0.6352118344720584,0.6457625116169405,1122,0.8082370415940854,0.64376413764116
11,0.001,0.6501483161751875,0.22470808029174805,0.7946737664903651,0.304448035713516,0.14390231528153824,1.596346043974624,0.6391349060014929,0.6395658879668581,0.6477772425820033,5731,0.8016722791067199,0.6407833835967055,0.6622103386809269,0.02195429801940918,0.8034985418200705,0.3088741518171926,0.15154273823939543,1.6090991552288307,0.6496401843461538,0.6509093733701744,0.6572826148860623,1122,0.8056006103275931,0.6560905747149496
12,0.001,0.6606176932472518,0.22020363807678223,0.784901826424533,0.2987635261547376,0.14206424702229956,1.5757601705859665,0.6530478609331177,0.6526980995260653,0.6585099304609364,5731,0.7908583598244234,0.6545583062956801,0.6666666666666666,0.02267742156982422,0.7952235284761099,0.30423994662502446,0.14928900600542147,1.593335294043529,0.6558467204476518,0.6549006629039029,0.6607259345651114,1122,0.7981117237060465,0.6623458779174716
13,0.001,0.6616646309544582,0.23962926864624023,0.7788895883395438,0.29436457002169175,0.14080972344988493,1.5617234768864996,0.6533939559999292,0.6540575269707823,0.6594240623658231,5731,0.7828338804346503,0.6549458365575241,0.6675579322638147,0.027195215225219727,0.7950722497627272,0.29981474910402894,0.14928199988316726,1.5935829225495963,0.6573161020323447,0.6588766884024251,0.663885761683695,1122,0.798510675868036,0.6629901083041617
14,0.001,0.6586983074507067,0.2103574275970459,0.7800450789285692,0.29167719883478616,0.1415711210956438,1.5613381938147224,0.6495111384893356,0.6493780019654479,0.6564602783894854,5731,0.78129312037756,0.6510905468554524,0.6586452762923352,0.020416259765625,0.7973036262440809,0.2954017825942626,0.1492596223233218,1.598819315327255,0.6457199149162297,0.6466542700838117,0.6540964395370784,1122,0.8015157309445468,0.6516223534108552
15,0.001,0.6567789216541616,0.21608972549438477,0.7714944040769058,0.2857341137965756,0.13948517926641835,1.5474153208578678,0.6430865631078578,0.6490821874483682,0.6539563891309911,5731,0.7759209322775457,0.644865597469515,0.6648841354723708,0.022528409957885742,0.7976866175359159,0.2945030852753848,0.1494628976160617,1.5993650679919809,0.6514357009295951,0.6505757489587877,0.6580412369411061,1122,0.8016784504560651,0.6577198022424628
16,0.001,0.6634095271331356,0.21097970008850098,0.7642909492982076,0.2834225139876266,0.13819407409340106,1.5325868961345543,0.6501373378511671,0.6573370283301667,0.660593088710629,5731,0.7682959538462107,0.6518782129100644,0.6622103386809269,0.01982259750366211,0.8008084449113584,0.29641589230182125,0.15038325710623873,1.6035522286267203,0.654934159119901,0.6554957389324757,0.6587866495271396,1122,0.8027437628909229,0.6602088745303745
17,0.001,0.6627115686616646,0.21431708335876465,0.7651860939751244,0.28497325970518755,0.1381922071567902,1.5299196487279323,0.6555149812567844,0.6549023140990822,0.6607423758132844,5731,0.7647335624802988,0.6569366871417476,0.6693404634581105,0.025846242904663086,0.7965095571230653,0.2988044095761848,0.1503796054983309,1.596118668608912,0.6659618293400945,0.6674680910581458,0.6670226345376383,1122,0.7996091533472194,0.670460051477251
18,0.001,0.6684697260513,0.21020722389221191,0.7524193598637092,0.2834999615521856,0.13531215569903726,1.508693757033893,0.6636102555082454,0.6633085984358069,0.6666616925664292,5731,0.7562743797287269,0.6649663466701325,0.6675579322638147,0.021462202072143555,0.7842961347889348,0.2954834373983257,0.14748822768847997,1.5769365968551228,0.658342930882753,0.6572805857991638,0.660024322135689,1122,0.792640458985021,0.6650232051817341
19,0.001,0.6731809457337289,0.21773290634155273,0.7519032948617431,0.28306309681998726,0.1353572933521701,1.5052448583302376,0.6668602632975462,0.670054678646857,0.6710835608197586,5731,0.7533415895734776,0.6682457967561704,0.6711229946524064,0.02482438087463379,0.7821329672706319,0.2953206675256637,0.14664211563779284,1.5750639923116103,0.66521299392641,0.6651716701106954,0.6658864337917629,1122,0.7929310217473171,0.6713211928439803
20,0.001,0.6740533938230675,0.21958160400390625,0.7469456260105719,0.2826351740663535,0.13421644300061192,1.4959053580953572,0.6697775267096805,0.6690892480149871,0.6724632557834305,5731,0.7489597283198434,0.6709812198566225,0.6586452762923352,0.02071666717529297,0.7916770867485413,0.2990403359692789,0.14903545454011669,1.5929885407820106,0.6565020469801018,0.66010747361139,0.6561724281163838,1122,0.8013115136381139,0.6615373989658605
