epoch,lr,train_accuracy,train_elapsed_sec,train_loss,train_num_hits,val_accuracy,val_elapsed_sec,val_loss,val_num_hits
1,0.001,0.37955228867357166,0.17052197456359863,1.1482225945272295,2993,0.3806818181818182,0.021911144256591797,1.0637621879577637,352
